data,mes,sku,produto,marca,categoria,segmento,cidade,uf,regiao,canal,quantidade,preco_unitario,custo_unitario,receita,custo_total,margem_bruta
2024-01-11,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Ribeirao Preto,SP,Sudeste,Distribuidores,1,89.0,31.15,89.0,31.15,57.85
2024-01-11,2024-01,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,Cuiaba,MT,Centro-Oeste,E-commerce,1,125.91,60.16,125.91,60.16,65.75
2024-01-11,2024-01,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,279.9,134.35,279.9,134.35,145.55
2024-01-11,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Sao Paulo,SP,Sudeste,Varejo Fisico,1,79.9,38.35,79.9,38.35,41.55
2024-01-11,2024-01,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,Belo Horizonte,MG,Sudeste,E-commerce,1,149.9,56.96,149.9,56.96,92.94
2024-01-12,2024-01,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,Campinas,SP,Sudeste,E-commerce,1,299.9,113.96,299.9,113.96,185.94
2024-01-12,2024-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Ribeirao Preto,SP,Sudeste,Distribuidores,1,89.9,38.66,89.9,38.66,51.24
2024-01-12,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Porto Alegre,RS,Sul,E-commerce,1,75.9,38.35,75.9,38.35,37.55
2024-01-12,2024-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Nova Lima,MG,Sudeste,Distribuidores,1,79.9,42.35,79.9,42.35,37.55
2024-01-12,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Sao Paulo,SP,Sudeste,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2024-01-12,2024-01,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,Sao Paulo,SP,Sudeste,E-commerce,1,149.9,71.95,149.9,71.95,77.95
2024-01-12,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,Marketplace,1,79.9,38.35,79.9,38.35,41.55
2024-01-12,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Campo Grande,MS,Centro-Oeste,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2024-01-12,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Florianopolis,SC,Sul,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2024-01-12,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Goiania,GO,Centro-Oeste,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2024-01-12,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Brasilia,DF,Centro-Oeste,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2024-01-12,2024-01,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,Belo Horizonte,MG,Sudeste,E-commerce,1,259.9,98.76,259.9,98.76,161.14
2024-01-12,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,80.1,31.15,80.1,31.15,48.95
2024-01-12,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2024-01-12,2024-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Campo Grande,MS,Centro-Oeste,E-commerce,1,62.1,24.15,62.1,24.15,37.95
2024-01-12,2024-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Vitoria,ES,Sudeste,Distribuidores,1,59.9,28.75,59.9,28.75,31.15
2024-01-12,2024-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Salvador,BA,Nordeste,E-commerce,1,59.9,28.75,59.9,28.75,31.15
2024-01-12,2024-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Belo Horizonte,MG,Sudeste,Distribuidores,1,59.9,28.75,59.9,28.75,31.15
2024-01-13,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Belem,PA,Norte,Varejo Fisico,1,84.55,31.15,84.55,31.15,53.4
2024-01-13,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Vitoria,ES,Sudeste,E-commerce,1,81.88,31.15,81.88,31.15,50.73
2024-01-13,2024-01,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,Campinas,SP,Sudeste,E-commerce,1,279.9,134.35,279.9,134.35,145.55
2024-01-13,2024-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Sao Paulo,SP,Sudeste,E-commerce,1,35.1,13.65,35.1,13.65,21.45
2024-01-13,2024-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Belo Horizonte,MG,Sudeste,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2024-01-13,2024-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Campinas,SP,Sudeste,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2024-01-13,2024-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Belem,PA,Norte,Varejo Fisico,1,29.9,14.35,29.9,14.35,15.55
2024-01-13,2024-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Cuiaba,MT,Centro-Oeste,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2024-01-13,2024-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Cuiaba,MT,Centro-Oeste,E-commerce,1,55.11,28.75,55.11,28.75,26.36
2024-01-13,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,Distribuidores,1,70.31,38.35,70.31,38.35,31.96
2024-01-13,2024-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Recife,PE,Nordeste,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2024-01-13,2024-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Campo Grande,MS,Centro-Oeste,E-commerce,1,39.0,13.65,39.0,13.65,25.35
2024-01-14,2024-01,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,Campinas,SP,Sudeste,E-commerce,1,125.91,60.16,125.91,60.16,65.75
2024-01-14,2024-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Natal,RN,Nordeste,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2024-01-14,2024-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Ribeirao Preto,SP,Sudeste,Marketplace,1,69.0,24.15,69.0,24.15,44.85
2024-01-14,2024-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,79.9,42.35,79.9,42.35,37.55
2024-01-14,2024-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Manaus,AM,Norte,Varejo Fisico,1,55.11,28.75,55.11,28.75,26.36
2024-01-14,2024-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Belem,PA,Norte,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2024-01-14,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Campinas,SP,Sudeste,Varejo Fisico,1,79.9,38.35,79.9,38.35,41.55
2024-01-14,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Ribeirao Preto,SP,Sudeste,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2024-01-14,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Nova Lima,MG,Sudeste,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2024-01-15,2024-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Belo Horizonte,MG,Sudeste,Varejo Fisico,1,59.9,28.75,59.9,28.75,31.15
2024-01-15,2024-01,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,E-commerce,1,149.9,56.96,149.9,56.96,92.94
2024-01-15,2024-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Rio de Janeiro,RJ,Sudeste,Distribuidores,1,39.0,13.65,39.0,13.65,25.35
2024-01-15,2024-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Campo Grande,MS,Centro-Oeste,Varejo Fisico,1,89.9,47.65,89.9,47.65,42.25
2024-01-15,2024-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Vitoria,ES,Sudeste,Distribuidores,1,89.9,47.65,89.9,47.65,42.25
2024-01-15,2024-01,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,Vitoria,ES,Sudeste,Varejo Fisico,1,119.9,45.56,119.9,45.56,74.34
2024-01-15,2024-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Ponta Grossa,PR,Sul,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2024-01-15,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Rio de Janeiro,RJ,Sudeste,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2024-01-15,2024-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Sao Paulo,SP,Sudeste,Varejo Fisico,1,29.9,14.35,29.9,14.35,15.55
2024-01-15,2024-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Manaus,AM,Norte,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2024-01-15,2024-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Vitoria,ES,Sudeste,Distribuidores,1,89.9,43.15,89.9,43.15,46.75
2024-01-15,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Brasilia,DF,Centro-Oeste,Distribuidores,1,80.1,31.15,80.1,31.15,48.95
2024-01-15,2024-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,Distribuidores,1,69.0,24.15,69.0,24.15,44.85
2024-01-15,2024-01,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,Vitoria,ES,Sudeste,E-commerce,1,129.9,68.85,129.9,68.85,61.05
2024-01-15,2024-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Caxias do Sul,RS,Sul,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2024-01-15,2024-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,Varejo Fisico,1,35.88,13.65,35.88,13.65,22.23
2024-01-15,2024-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Manaus,AM,Norte,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2024-01-16,2024-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Sao Paulo,SP,Sudeste,Marketplace,1,85.4,43.15,85.4,43.15,42.25
2024-01-16,2024-01,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,Campinas,SP,Sudeste,E-commerce,1,129.9,55.86,129.9,55.86,74.04
2024-01-16,2024-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Nova Lima,MG,Sudeste,Varejo Fisico,1,82.71,47.65,82.71,47.65,35.06
2024-01-16,2024-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Rio de Janeiro,RJ,Sudeste,Distribuidores,1,82.71,47.65,82.71,47.65,35.06
2024-01-16,2024-01,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,Sao Paulo,SP,Sudeste,E-commerce,1,259.9,98.76,259.9,98.76,161.14
2024-01-16,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Manaus,AM,Norte,E-commerce,1,71.91,38.35,71.91,38.35,33.56
2024-01-16,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Cascavel,PR,Sul,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2024-01-16,2024-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Cascavel,PR,Sul,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2024-01-16,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2024-01-16,2024-01,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,Belo Horizonte,MG,Sudeste,E-commerce,1,199.9,105.95,199.9,105.95,93.95
2024-01-16,2024-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Manaus,AM,Norte,Distribuidores,1,26.31,14.35,26.31,14.35,11.96
2024-01-16,2024-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,E-commerce,1,39.0,13.65,39.0,13.65,25.35
2024-01-16,2024-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Vitoria,ES,Sudeste,E-commerce,2,29.9,14.35,59.8,28.7,31.1
2024-01-16,2024-01,WGS-KIT-001,Kit Cubo WG Sports Completo,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,E-commerce,1,149.0,52.15,149.0,52.15,96.85
2024-01-17,2024-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Foz do Iguacu,PR,Sul,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2024-01-17,2024-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Nova Lima,MG,Sudeste,Marketplace,1,27.51,14.35,27.51,14.35,13.16
2024-01-17,2024-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Salvador,BA,Nordeste,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2024-01-17,2024-01,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,128.71,60.16,128.71,60.16,68.55
2024-01-17,2024-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,Distribuidores,1,39.0,13.65,39.0,13.65,25.35
2024-01-17,2024-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,Distribuidores,1,39.0,13.65,39.0,13.65,25.35
2024-01-17,2024-01,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,Belo Horizonte,MG,Sudeste,Varejo Fisico,1,259.9,98.76,259.9,98.76,161.14
2024-01-17,2024-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,E-commerce,1,60.72,24.15,60.72,24.15,36.57
2024-01-17,2024-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Sao Paulo,SP,Sudeste,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2024-01-18,2024-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Belo Horizonte,MG,Sudeste,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2024-01-18,2024-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,Varejo Fisico,1,29.9,14.35,29.9,14.35,15.55
2024-01-18,2024-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,Marketplace,1,39.0,13.65,39.0,13.65,25.35
2024-01-18,2024-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Cuiaba,MT,Centro-Oeste,Distribuidores,1,29.9,14.35,29.9,14.35,15.55
2024-01-18,2024-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Nova Lima,MG,Sudeste,Distribuidores,1,89.9,43.15,89.9,43.15,46.75
2024-01-18,2024-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Curitiba,PR,Sul,E-commerce,1,35.88,13.65,35.88,13.65,22.23
2024-01-18,2024-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Manaus,AM,Norte,Distribuidores,1,69.0,24.15,69.0,24.15,44.85
2024-01-18,2024-01,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,Nova Lima,MG,Sudeste,E-commerce,1,149.9,71.95,149.9,71.95,77.95
2024-01-18,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Belem,PA,Norte,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2024-01-18,2024-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Vitoria,ES,Sudeste,Varejo Fisico,1,85.4,38.66,85.4,38.66,46.74
2024-01-19,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Nova Lima,MG,Sudeste,Distribuidores,1,79.9,38.35,79.9,38.35,41.55
2024-01-19,2024-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Nova Lima,MG,Sudeste,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2024-01-19,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Porto Alegre,RS,Sul,E-commerce,1,81.88,31.15,81.88,31.15,50.73
2024-01-19,2024-01,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,Ribeirao Preto,SP,Sudeste,E-commerce,1,299.9,128.96,299.9,128.96,170.94
2024-01-19,2024-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Brasilia,DF,Centro-Oeste,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2024-01-19,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Salvador,BA,Nordeste,E-commerce,1,73.51,38.35,73.51,38.35,35.16
2024-01-19,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Joinville,SC,Sul,Varejo Fisico,1,79.9,38.35,79.9,38.35,41.55
2024-01-19,2024-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Nova Lima,MG,Sudeste,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2024-01-19,2024-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Campinas,SP,Sudeste,E-commerce,1,73.51,42.35,73.51,42.35,31.16
2024-01-19,2024-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Nova Lima,MG,Sudeste,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2024-01-19,2024-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Brasilia,DF,Centro-Oeste,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2024-01-20,2024-01,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,Nova Lima,MG,Sudeste,E-commerce,1,299.9,128.96,299.9,128.96,170.94
2024-01-20,2024-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Campinas,SP,Sudeste,E-commerce,1,82.71,38.66,82.71,38.66,44.05
2024-01-20,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Nova Lima,MG,Sudeste,Varejo Fisico,1,71.91,38.35,71.91,38.35,33.56
2024-01-20,2024-01,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,113.9,45.56,113.9,45.56,68.34
2024-01-20,2024-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Natal,RN,Nordeste,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2024-01-20,2024-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Nova Lima,MG,Sudeste,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2024-01-20,2024-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Vitoria,ES,Sudeste,Distribuidores,1,89.9,38.66,89.9,38.66,51.24
2024-01-20,2024-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Ribeirao Preto,SP,Sudeste,Distribuidores,1,69.0,24.15,69.0,24.15,44.85
2024-01-20,2024-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Manaus,AM,Norte,Varejo Fisico,1,69.0,24.15,69.0,24.15,44.85
2024-01-20,2024-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Campinas,SP,Sudeste,Distribuidores,1,29.9,14.35,29.9,14.35,15.55
2024-01-21,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Ribeirao Preto,SP,Sudeste,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2024-01-21,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,Distribuidores,1,89.0,31.15,89.0,31.15,57.85
2024-01-21,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Nova Lima,MG,Sudeste,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2024-01-21,2024-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Ribeirao Preto,SP,Sudeste,Varejo Fisico,1,37.05,13.65,37.05,13.65,23.4
2024-01-21,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Recife,PE,Nordeste,E-commerce,1,81.88,31.15,81.88,31.15,50.73
2024-01-21,2024-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Florianopolis,SC,Sul,E-commerce,1,39.0,13.65,39.0,13.65,25.35
2024-01-21,2024-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Belem,PA,Norte,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2024-01-21,2024-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Foz do Iguacu,PR,Sul,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2024-01-21,2024-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Goiania,GO,Centro-Oeste,E-commerce,1,79.11,38.66,79.11,38.66,40.45
2024-01-21,2024-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Vitoria,ES,Sudeste,Marketplace,1,80.91,43.15,80.91,43.15,37.76
2024-01-21,2024-01,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,Ribeirao Preto,SP,Sudeste,E-commerce,1,119.9,45.56,119.9,45.56,74.34
2024-01-21,2024-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Curitiba,PR,Sul,E-commerce,1,89.9,47.65,89.9,47.65,42.25
2024-01-21,2024-01,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,Vitoria,ES,Sudeste,E-commerce,1,259.9,98.76,259.9,98.76,161.14
2024-01-21,2024-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Ponta Grossa,PR,Sul,E-commerce,1,89.9,47.65,89.9,47.65,42.25
2024-01-21,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Belo Horizonte,MG,Sudeste,Varejo Fisico,1,79.9,38.35,79.9,38.35,41.55
2024-01-21,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Campinas,SP,Sudeste,E-commerce,1,75.9,38.35,75.9,38.35,37.55
2024-01-21,2024-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,Distribuidores,1,85.4,43.15,85.4,43.15,42.25
2024-01-21,2024-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Campinas,SP,Sudeste,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2024-01-21,2024-01,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,Campinas,SP,Sudeste,Varejo Fisico,1,113.9,45.56,113.9,45.56,68.34
2024-01-21,2024-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Manaus,AM,Norte,Varejo Fisico,1,29.9,14.35,29.9,14.35,15.55
2024-01-21,2024-01,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,Belo Horizonte,MG,Sudeste,E-commerce,1,269.91,113.96,269.91,113.96,155.95
2024-01-21,2024-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2024-01-22,2024-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Ribeirao Preto,SP,Sudeste,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2024-01-22,2024-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,Varejo Fisico,1,79.9,38.35,79.9,38.35,41.55
2024-01-22,2024-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Cuiaba,MT,Centro-Oeste,E-commerce,1,60.72,24.15,60.72,24.15,36.57
2024-01-22,2024-01,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,129.9,55.86,129.9,55.86,74.04
